region,t,hazard,exposure,vulnerability,social,p_action_true,action,subgroup
R005,1,0.23535690484725955,0.8567031250625794,0.6654267434226414,0.36616744272749946,0.5339777475743984,1,baseline
R005,2,0.37101857730117954,0.7503661730987075,0.686371411644307,0.5382792856882683,0.5724389180779806,1,baseline
R005,3,0.3331944266139826,0.7282928201380602,0.6923368661861362,0.3318118588139566,0.5416763976859825,0,baseline
R005,4,0.24859245747497577,0.7930293149688108,0.7369902142391125,0.3431001432351337,0.5146493210096423,0,migrant
R005,5,0.3419613622226021,0.7306276581054751,0.7241978732516245,0.4380080732599587,0.5461807991853902,1,baseline
R005,6,0.3099084411455527,0.7563045066727168,0.7256615414096657,0.4379841804451978,0.5382742556035744,1,baseline
R005,7,0.3234568312905073,0.8062651386670251,0.6458340357942453,0.3150203647524825,0.5595116731180954,0,baseline
R005,8,0.4078397268233723,0.748978665947146,0.5950940247294447,0.16441401680216292,0.5818882210494696,1,baseline
R005,9,0.30627696492716305,0.7714780588251277,0.6277692401510981,0.2857982675718636,0.5469309250918193,1,elderly
R005,10,0.36320775679203987,0.8453338133322792,0.7203106273025042,0.3576867050815844,0.5741876065419753,0,baseline
R005,11,0.3762176135261255,0.7955959202537206,0.7164217014985929,0.265312012943924,0.5654085748836016,0,elderly
R005,12,0.3082385094457449,0.789794285964653,0.7253207099289127,0.32806690086589646,0.5388594995251864,0,baseline
R005,13,0.3769408220802012,0.7900806175212861,0.6854220104976806,0.34604399680964315,0.5732813506021679,1,baseline
R005,14,0.43673637915554175,0.821606533929308,0.7561000596447156,0.3558487391035683,0.5933932864565493,0,baseline
R005,15,0.4058218483445566,0.8175063693924347,0.6491136716396289,0.4651397571627972,0.6017199503285052,1,baseline
R005,16,0.4434449491297995,0.6695814222157527,0.6598096011687372,0.4792612769829143,0.5862858877689056,1,elderly
R005,17,0.4697066578991829,0.829642014553865,0.7114359197933995,0.47784628229909765,0.6209879922163911,0,baseline
R005,18,0.540097698346929,0.7971484009514358,0.7324762179056761,0.32536105624540546,0.6318653796554776,1,elderly
R005,19,0.5551137069769845,0.7900188305722575,0.7274572761240973,0.36844776499512305,0.639353045736387,1,baseline
R005,20,0.47507339378364655,0.8510082976445088,0.7149752515449496,0.1849264475809381,0.6122310516896647,0,baseline
R005,21,0.5673538023183026,0.7685187536636253,0.5971893132442694,0.5453786520962384,0.6683358072782176,1,baseline
R005,22,0.47740336498507197,0.7606377099520196,0.7413308443205652,0.30187542353136476,0.5969830325129162,1,elderly
R005,23,0.5096172876781231,0.7914426930304905,0.6944889880977582,0.3385769598825662,0.624890953456812,1,baseline
R005,24,0.43954491893123593,0.7359414551510314,0.606116991489468,0.41751777584323146,0.6029645986714421,0,baseline
R005,25,0.5065195810174986,0.799595015237025,0.671186228914101,0.43482203399253655,0.6335900028169162,0,elderly
R005,26,0.4565483298849531,0.7636140311433531,0.78824523276977,0.18257615534944072,0.5762341610346584,0,baseline
R005,27,0.39428359130188106,0.7737969298399744,0.6655318735732689,0.1475709338859962,0.5700215881470568,0,elderly
R005,28,0.45552234604491665,0.6742482796280609,0.729191652369691,0.4995743813528775,0.5826585655557691,0,migrant
R005,29,0.48772314698860936,0.7815115036849789,0.7536210788757682,0.5243121220879938,0.614564003805474,0,elderly
R005,30,0.41693579559859106,0.7892758394168692,0.7091890550455497,0.1751120666622611,0.5770067311990908,1,baseline
R005,31,0.570910569264401,0.8112054050461627,0.7608839019030662,0.3743652365668545,0.6451909852578757,1,baseline
R005,32,0.4686127130324178,0.7384172643569015,0.639024488469259,0.48270421927092055,0.6134100757775046,0,baseline
R005,33,0.39135487987852824,0.8276085369838163,0.6828652490506774,0.39005462100302707,0.5891366030407242,0,baseline
R005,34,0.48109865106128413,0.7833445068492825,0.7577213475960751,0.3870150475299765,0.6048009120314578,0,elderly
R005,35,0.37933961487514134,0.8871415472913649,0.7107044939912267,0.42737350608849395,0.5939271566140701,0,migrant
R005,36,0.3686843867249412,0.8411027811520596,0.7015578037456086,0.1646957900710914,0.5686954298621018,1,elderly
R005,37,0.37069010613964043,0.8497744460499587,0.6828214639007933,0.376544432156037,0.5846349336885308,1,migrant
R005,38,0.3403585012917065,0.7295662563644261,0.677388326811073,0.4387910435161062,0.5523879549437122,0,elderly
R005,39,0.28853362084270506,0.8203946431083127,0.6570643322026282,0.3168511622619557,0.5467752852414481,1,baseline
R005,40,0.32409382686466026,0.7788302319245656,0.733732140712123,0.27895074693052013,0.5392912933704848,0,baseline
R005,41,0.3093871639280197,0.7450540066768644,0.7640811254258685,0.3772197787903757,0.5270144870322194,0,migrant
R005,42,0.3209569941145022,0.846862275633226,0.7605233888122624,0.2743944456269584,0.5473964667319546,1,elderly
R005,43,0.3179105002914285,0.7298965912302932,0.6844289951984787,0.35660604959915404,0.5383094715628159,0,baseline
R005,44,0.3581188052734497,0.7627481268381727,0.6765155906379378,0.4225029937595476,0.5654449585693012,0,baseline
R005,45,0.31124738067316166,0.7748132723876624,0.6387433189440473,0.26039009226601934,0.546669613518491,1,baseline
R005,46,0.25785326668010733,0.8612263014510386,0.6615314347952329,0.3851942836671334,0.5454165659263225,0,baseline
R005,47,0.19652423765663118,0.6843178717611342,0.75154275439534,0.27339285301467664,0.46641149890631217,0,baseline
R005,48,0.20374688205968017,0.7926167358038889,0.6396864374716913,0.3380797547656534,0.5109731221021789,0,elderly
R005,49,0.16627656596101054,0.7442043952738286,0.6698441061510518,0.2131922201313562,0.47553450052308005,1,baseline
R005,50,0.20635107152239152,0.7592311496767017,0.6736444231843921,0.3540835964633255,0.5010441748898045,1,baseline
R005,51,0.21882334037157117,0.8510075029962119,0.6639942282212059,0.4045935867017547,0.5283613818497777,1,baseline
R005,52,0.18661239855855452,0.8574975733162858,0.7126462249818833,0.17873230967301593,0.4981841558230473,1,baseline
R005,53,0.21432611342191948,0.768128788256218,0.73699498813687,0.2870622094387894,0.4931600652714204,0,baseline
R005,54,0.14443038543261896,0.6913847607188074,0.6752246971862987,0.48475798981853435,0.469003301229791,1,baseline
R005,55,0.05849578023181422,0.7276069844980442,0.6840472548454304,0.3195020849893631,0.4322877250149881,1,baseline
R005,56,0.15576020903684423,0.803972244059553,0.6944947635481726,0.39539674125246677,0.4886941549570458,1,baseline
R005,57,0.1370107520051895,0.723606384038163,0.7289820975260899,0.4746880137658671,0.4639126636690883,0,elderly
R005,58,0.0720417823819805,0.7992240921716067,0.5441373293259447,0.3862995854025301,0.47635591125834836,1,baseline
R005,59,0.06567493315439261,0.8145352224010145,0.683474801752742,0.2420530778888682,0.44875845137349213,1,baseline
R005,60,0.059643871489663734,0.7849552923351737,0.6953092161952318,0.46001066804583934,0.44955275803590744,0,migrant
R005,61,0.05386786352075756,0.8437050816870352,0.6004826729841186,0.37403843163198935,0.4689176823796917,1,elderly
R005,62,0.016168938285795395,0.733968221595402,0.6787357120459562,0.5401993249966744,0.42846082907633887,0,baseline
R005,63,0.0,0.7141118682479478,0.7735841621623835,0.3098397930018553,0.3922767389753248,1,elderly
R005,64,0.0,0.7319874528359686,0.6754557155002566,0.60189812412764,0.4251740394485372,0,elderly
R005,65,0.0,0.8115873019092074,0.6456371091976596,0.1784369996693619,0.42439374398566065,0,baseline
R005,66,0.06007755178661529,0.8315112093085181,0.6637199853699998,0.3393961901537854,0.457745074278539,1,elderly
R005,67,0.0,0.7987833986235284,0.6675313742661262,0.19416658154216754,0.41933530266189517,0,baseline
R005,68,0.045511817971797965,0.7193291823044152,0.7191512169147772,0.38922793306735326,0.4236592777657533,1,baseline
R005,69,0.03144524746740216,0.7444853346598554,0.6063652778227311,0.30272181098569606,0.43565646479480713,0,baseline
R005,70,0.0,0.744506430563241,0.5961457307347464,0.5313385190090779,0.43604635245289014,0,elderly
R005,71,0.022072860836346735,0.8275948660950968,0.7160486659081484,0.3316408780360311,0.4335228615691374,1,baseline
R005,72,0.0,0.9109456344768732,0.7150088493959506,0.30969371941884055,0.44042248545692414,0,migrant
R005,73,0.0,0.8544339326855844,0.6541597930406213,0.4061823068162306,0.4430719329218353,0,elderly
R005,74,0.0044200044490563944,0.783932096347105,0.6877533520737791,0.3504296538652733,0.42291290093124034,0,migrant
R005,75,0.0,0.8531881154386698,0.6817864161967205,0.2774941366157067,0.43224436748901124,1,baseline
R005,76,0.04657987004485343,0.812988928414347,0.7152297067425912,0.33032164366300487,0.4404613598725724,0,migrant
R005,77,0.0,0.7662278951888344,0.7357034722005656,0.44350153144589044,0.41506513477997653,0,baseline
R005,78,0.0,0.7846437043967935,0.7735198665644538,0.1645172471070846,0.3991266232500449,0,elderly
R005,79,0.0,0.7474920470798458,0.6689918269277663,0.3140229292102949,0.414850781837319,0,baseline
R005,80,0.016896794654968236,0.7524458184245941,0.6140903785882708,0.4340607248062617,0.43683736099897863,0,baseline
R005,81,0.06733410500775647,0.702171871942919,0.7021591554601859,0.42367164913467636,0.43322772552939226,0,baseline
R005,82,0.03516311991855704,0.7733952644906048,0.7793207807593916,0.5485233672552413,0.4292723521143971,1,elderly
R005,83,0.16977919099891456,0.7334473106984569,0.7362469125473496,0.4531235616403571,0.47682027973917257,1,baseline
R005,84,0.0809294869775774,0.7738319095428199,0.7149297480625979,0.3791409937920466,0.44885576417980755,1,baseline
R005,85,0.07197631596454514,0.7708148932848076,0.7420164594838374,0.41411336003984434,0.4423567041221962,0,elderly
R005,86,0.04762310171714932,0.7269454576861993,0.6588271406683432,0.2939916249859251,0.4303138423731444,1,baseline
R005,87,0.14294943684206143,0.771452082279503,0.758759198772196,0.492920702930497,0.4723023465234207,0,baseline
R005,88,0.06694820400510726,0.8579774292279001,0.684162380279558,0.36869028319708147,0.46418492456554333,1,elderly
R005,89,0.07798110371264914,0.7057766252403584,0.7188566640088427,0.27773365816432194,0.42840594984002106,0,baseline
R005,90,0.08306825536036283,0.7163394730070546,0.7127201836116505,0.5090051114507136,0.44503742477634417,1,baseline
R005,91,0.18129504726583262,0.6870312258831877,0.65333767054639,0.24871219064022732,0.4743592230330236,0,baseline
R005,92,0.17418704300782356,0.6670672156756015,0.6211034495266059,0.3023543841526422,0.47504046211689094,0,migrant
R005,93,0.2040906371885806,0.794487606351247,0.7319031851277512,0.4313121368252518,0.5023139052177816,0,elderly
R005,94,0.20031532452679374,0.7943819417969565,0.7127889329269379,0.37023943329308656,0.5005961498957224,0,migrant
R005,95,0.20006988355773517,0.7383306768396248,0.7082940893264699,0.34667224614546843,0.48878358769932195,0,elderly
R006,0,0.6973541050306471,0.8827864789020929,0.6946697528391185,0.14131168763302565,0.7083640592484609,1,migrant
R006,1,0.5944377889257112,0.9299167098864601,0.7109549043394764,0.019567003651944873,0.6680935720792524,1,baseline
R006,2,0.7381730471633058,0.8798574599688191,0.6778538975105205,0.11484461308404184,0.7253048568867101,1,baseline
R006,3,0.7915808170492925,0.878799609325609,0.6260579789228486,0.09619340988839123,0.7532932223408312,1,migrant
R006,4,0.7919128136716868,0.9704033098633318,0.6868217445487088,0.1516721522705017,0.7654061333725598,1,elderly
R006,5,0.7399863742654237,0.8152079739885169,0.7055869655736462,0.0,0.703198099667826,0,elderly
R006,6,0.7841188521435423,0.8926965818920446,0.6702886829150128,0.029292969277851827,0.7431082032624665,1,baseline
R006,7,0.8024679983582619,0.9377648380663628,0.7906290331193262,0.0,0.7399458119886785,1,baseline
R006,8,0.6850639430622844,0.949936944329614,0.7177470068517908,0.0,0.706350915063068,1,baseline
R006,9,0.850562593498104,0.8800780315214929,0.7231395992645834,0.047246791391511306,0.7601320433834283,0,migrant
R006,10,0.8806047592869477,0.8999789666373649,0.7741112054697391,0.17738392357984095,0.7749902124007833,1,elderly
R006,11,0.8509915863675065,0.864127157692423,0.6120049940291437,0.0,0.7714213169811157,1,baseline
R006,12,0.851749894695053,0.8845455736925183,0.7470280891765653,0.25555126094149305,0.7683324222871147,1,baseline
R006,13,0.8350003221293453,0.8940773715661943,0.7009960979908653,0.06328958718111792,0.7608306678254032,1,elderly
R006,14,0.9172456839053473,0.8447748677989818,0.8393797620567072,0.05720948028107832,0.7628067568274831,1,baseline
R006,15,0.8536142975948657,0.877318403812477,0.7086082871566817,0.0723693056094516,0.764236622007412,1,baseline
R006,16,0.8257054634691379,0.8726033746325093,0.7073048105149263,0.2904233196343077,0.7632283047186333,0,baseline
R006,17,0.9498918309367872,0.8690744788851191,0.7507741358945275,0.0,0.7911555077675596,1,baseline
R006,18,0.9504965093360144,0.8893823289649658,0.8171099453657753,0.08265519044045094,0.7896413372445552,1,baseline
R006,19,0.9171810258527096,0.9602256623987377,0.7348576429525292,0.29947918373800425,0.8136628555648522,1,baseline
R006,20,0.8515704028311707,0.8183529529410518,0.8543609873956856,0.1424016699346136,0.7332646871080565,1,elderly
R006,21,0.9560594929132694,0.9132402046813926,0.8361161273865616,0.0,0.7896544189936021,0,elderly
R006,22,0.8731471841150984,0.7801714616050734,0.7908261140567667,0.03341725709248798,0.7383401117131634,1,baseline
R006,23,1.0,0.861193410834123,0.7167521046849242,0.07232332964522342,0.8183420329463472,1,elderly
R006,24,0.8700763867032796,0.8473075155688969,0.7906692173298503,0.09832084505662739,0.753807717448445,0,baseline
R006,25,0.8713094521049953,0.7766191822752625,0.6765401638443266,0.21058049905554488,0.7628956176731789,1,baseline
R006,26,0.8581634567603773,0.8703351125637544,0.7384715874578656,0.1340302487008402,0.763263179533264,1,elderly
R006,27,0.8515609011360719,0.892503383168673,0.7328180247930095,0.11764283093649482,0.7650844749160367,1,baseline
R006,28,0.9077499283546202,0.9334347763943771,0.7621506811752462,0.07436808664898302,0.7891827287768858,1,baseline
R006,29,0.8434020127039885,0.8752556658035141,0.8007950464618023,0.0485540620128113,0.7447203843736685,1,baseline
R006,30,0.8547695666583394,0.8888981102893,0.7191340539587396,0.1089872409791379,0.7672667026763417,1,elderly
R006,31,0.9170793823721916,0.9500335690387551,0.7876026900364,0.0,0.7886980632511676,1,baseline
R006,32,0.8611298150919056,0.8562968275635328,0.6808934174697349,0.0162877332555244,0.7643916655917847,0,baseline
R006,33,0.8226870540563631,0.8630661211177533,0.7967322963336986,0.08038071679774775,0.7361972372359284,0,baseline
R006,34,0.8552757823425784,0.8643523067286409,0.7380163979505253,0.08610611051717783,0.7585836201160396,1,baseline
R006,35,0.9402075561314827,0.8365895721766251,0.7807620567266688,0.08123197243423622,0.7803482270006297,1,baseline
R006,36,0.8637236723701621,0.9422367734656988,0.6949509336289106,0.059563525883626754,0.7826723598910494,1,baseline
R006,37,0.7503081687595875,0.9312570743063662,0.7144889285174103,0.0,0.7292013430874967,1,baseline
R006,38,0.7744817736494162,0.8553145125367267,0.7747760551015271,0.0,0.7146392037018828,0,baseline
R006,39,0.795008595831131,0.9273260849629138,0.7997177688922745,0.0,0.733510989991194,0,elderly
R006,40,0.7342049232952667,0.9701660627708435,0.6811212025467956,0.1933047937519969,0.7452122411778559,1,baseline
R006,41,0.8596465332632675,0.9084216318681277,0.687008927347371,0.008233064718573144,0.7729032538127555,0,elderly
R006,42,0.7967151169408377,0.8753198158392804,0.7400426678659553,0.1362922159372304,0.7395582205611595,1,baseline
R006,43,0.6640966613276587,0.8382068941934945,0.7495657509753653,0.18200515432259318,0.6799454384395873,0,elderly
R006,44,0.7520932702829899,0.8932201334773217,0.7752504481169059,0.0,0.7131937675911245,1,elderly
R006,45,0.6559780824058454,0.8164184648901179,0.7544872043995923,0.07900824333129819,0.6664522574469879,1,elderly
R006,46,0.7083491775684223,0.8909878089916966,0.7656405871016597,0.05618860305007616,0.6995005749129631,0,migrant
R006,47,0.6284556001420049,0.89734089170746,0.7712306380820825,0.0,0.6651658226859816,1,elderly
R006,48,0.6172319124873191,0.8525302605996977,0.6815632860626742,0.1870344051894794,0.6745160444649401,0,migrant
R006,49,0.6589329483726183,0.9774653930226942,0.7283474689893624,0.3636331541838873,0.7179957953143762,1,baseline
R006,50,0.628540157501575,0.858966699728493,0.7564260318207973,0.14401840546144828,0.6669464184462814,0,migrant
R006,51,0.688475449820636,0.8908130596571765,0.751334023123292,0.0,0.690852688391196,0,migrant
R006,52,0.5770059156526888,0.8484436089586391,0.6989860334103638,0.32763325064849236,0.6620248455736734,1,baseline
R006,53,0.4952029006039333,0.8439445224388749,0.7352313618439713,0.11512361593447232,0.6123415412494762,1,baseline
R006,54,0.5865719074663409,0.846612580093637,0.7548317759928593,0.0,0.6407265126063348,0,elderly
R006,55,0.49195441668902384,0.81943615269559,0.7910202282606824,0.1293180827707126,0.598481867114161,0,elderly
R006,56,0.5253776912700019,0.9176959803687609,0.6497452835856548,0.14676566447735934,0.6535667632677727,1,baseline
R006,57,0.5408749597213449,0.8978567603779342,0.6884569960909377,0.0,0.6426527865504842,1,baseline
R006,58,0.5244675447802526,0.9133601661842733,0.6694126399486888,0.0,0.6420471551566523,1,baseline
R006,59,0.4657103311804291,0.8107530538828709,0.6667071655107754,0.0,0.5984286684221296,0,baseline
R006,60,0.4126056256844757,0.8730654199269152,0.7907373946248728,0.0,0.5710447250654425,0,baseline
R006,61,0.5116899227865814,0.857942175907313,0.7091262692748611,0.1768064941034712,0.6287357886100395,1,elderly
R006,62,0.5052984541562567,0.9003038649818634,0.7206675211722902,0.10842596573257687,0.6295013247696607,1,elderly
R006,63,0.4915887759432745,0.8514383185322526,0.739870057156863,0.054305344712360086,0.6086579327458489,1,migrant
R006,64,0.3806467273004687,0.9297044478373964,0.7611261924263029,0.0,0.5740306516237214,0,baseline
R006,65,0.5358985066255016,0.9289472939029739,0.8091589921791055,0.06899405083308263,0.6322247151455838,1,baseline
R006,66,0.32523613228258924,0.8916096976188914,0.708210813431283,0.0,0.5521847704221216,1,elderly
R006,67,0.4424587699880751,0.8062177180873962,0.7153658728037627,0.21144398098485537,0.5914943697413877,1,elderly
R006,68,0.4504186407547679,0.8546190573480538,0.7650994418102797,0.17018966339311054,0.5948358346696315,1,baseline
R006,69,0.4486736979786733,0.8212759187551057,0.793492739154847,0.0,0.5747007520692635,1,elderly
R006,70,0.4134631319751958,0.9031117233689826,0.7546575876207915,0.0,0.5828089593207562,0,baseline
R006,71,0.44256474115722466,0.8881473243014493,0.795278595865673,0.055983619254037026,0.5881627529060306,1,baseline
R006,72,0.4467185220189924,0.8603370649424482,0.754909926688833,0.0,0.5875183327927618,1,baseline
R006,73,0.35511906594997633,0.8619841077201947,0.7431821889526479,0.0,0.5529671195811323,1,elderly
R006,74,0.481146346498709,0.854332487390818,0.7575668947693683,0.0,0.599690001862242,1,baseline
R006,75,0.38756360357166925,0.8379307153049843,0.7918822772992087,0.02783254451044101,0.5552208701203053,1,baseline
R006,76,0.38807093765706646,0.7830148018372497,0.6812104318139339,0.15656626128484546,0.5674780837224288,0,elderly
R006,77,0.37336373811422535,0.8588695926110154,0.8249908471823603,0.13731728922246073,0.5542366511516622,0,baseline
R006,78,0.48266783969674304,0.8418298044004475,0.7882647440044823,0.0,0.5931933851581144,1,migrant
R006,79,0.4038871703120657,0.82743038337844,0.7269525731639663,0.08819133064484531,0.5724076253581616,1,baseline
R006,80,0.45960336232244364,0.8497059012423002,0.76882837351435,0.10467911887648379,0.5936922250941092,0,elderly
R006,81,0.41847551927485327,0.8864326352137668,0.765322440969467,0.26663682794598464,0.593210210004574,0,elderly
R006,82,0.4988732003867704,1.0,0.7636076776561742,0.10892126380399406,0.6404541916964818,1,baseline
R006,83,0.41000378721963016,0.8566605136045657,0.7125012904831654,0.12521831039477999,0.5847193395560294,1,baseline
R006,84,0.47854651394586534,0.9332283264329267,0.780967290752989,0.04428481236869912,0.6131334178704182,0,elderly
R006,85,0.5403393207764292,0.9175501544709967,0.6574969129030129,0.029141518781995744,0.652478298208419,1,elderly
R006,86,0.5351631665726585,0.924360670172492,0.7520050538765557,0.11898166580870942,0.6420857258725139,0,baseline
R006,87,0.47582689530485855,0.8657923758734408,0.7387593131497875,0.05698898767096484,0.6055247857077118,1,migrant
R006,88,0.5035378712223154,0.8816658780799611,0.723741254222497,0.03577453312166525,0.6209758626276272,1,baseline
R006,89,0.48389200606160504,0.797453484727943,0.7204012642759483,0.13686835322300278,0.6018307273899884,0,elderly
R006,90,0.5918475918322514,0.8054424074320612,0.7261913918489434,0.08612035078097677,0.6432048269810202,1,baseline
R006,91,0.5950173992901403,0.8330031481024655,0.7410569081953191,0.10248919565043674,0.6485735128897733,0,baseline
R006,92,0.5434213683625173,0.8615977520633586,0.602618869814115,0.0,0.6492952672855614,1,elderly
R006,93,0.5486602320563827,0.8871362029371361,0.7350124822155186,0.0,0.6366394610776526,1,baseline
R006,94,0.5693642833743229,0.9031400433850293,0.6737171914313488,0.06345756652591784,0.6604890216383286,1,elderly
R006,95,0.6472163499087679,0.8850904593080708,0.7250515450667093,0.0,0.6771469000651149,0,baseline
R007,0,0.4215842912599867,0.17631289990699017,0.08688915659110767,0.6171054900952933,0.5717181975014912,0,baseline
R007,1,0.5458150761277631,0.1911180691457947,0.09712003816098312,0.6371319011455807,0.6238382336133957,0,baseline
R007,2,0.44314597797615113,0.1471006773287535,0.07525224328785236,0.48714926519185797,0.5697481534226262,0,elderly
R007,3,0.4445339756410736,0.17220895010764298,0.12998329850515056,0.6546286902050674,0.5754893200124389,0,migrant
R007,4,0.487238666968045,0.1316514030403389,0.07607697373136843,0.6344176965338726,0.5915350861622742,1,elderly
R007,5,0.4802528494617956,0.2771562791723417,0.025009375164829553,0.4697567265492588,0.6172688256719251,0,baseline
R007,6,0.6147722567400057,0.24923513555515048,0.09877685191380252,0.37500113181141714,0.6496894586105328,1,baseline
R007,7,0.5525879866201147,0.20666040266740696,0.04550221213289724,0.6010727645466432,0.6355955815889249,1,baseline
R007,8,0.6077661306475846,0.23139365029660072,0.16221368965722238,0.5953189094185194,0.6448190743406965,0,elderly
R007,9,0.6276535047878306,0.17564149214389396,0.24151634390381121,0.6320452542803117,0.6315645114723549,0,baseline
R007,10,0.6139904931713809,0.3184203599125478,0.14041934182413346,0.4340139085632457,0.6599180634056042,0,migrant
R007,11,0.5833369620233372,0.22992128978793186,0.03683127263173981,0.6471397082760276,0.6561513372859616,1,baseline
R007,12,0.6173305144168815,0.21035858587792655,0.19704461132729573,0.792745536478197,0.6490845080671535,1,baseline
R007,13,0.6267041746587579,0.20589138782848992,0.15609428581564244,0.5616275194303003,0.6465271805283699,0,migrant
R007,14,0.6828133154766278,0.19764858138013322,0.09890621951807661,0.43638842831253877,0.6696385309545932,1,elderly
R007,15,0.7404560872553007,0.2606248047859553,0.1738839296178684,0.5099092928459049,0.6977202710589263,1,baseline
R007,16,0.604893691948211,0.21317525886689856,0.13940454510812839,0.6047015677739679,0.6439169251751433,1,baseline
R007,17,0.5940120673268553,0.15550533957142698,0.12536660073748265,0.8009089600293049,0.6399463527358704,1,baseline
R007,18,0.5717159603910894,0.2956173330494549,0.1476139920912355,0.4399895119107623,0.6376672275481796,1,baseline
R007,19,0.7270539901691377,0.252085211692705,0.035339218621103854,0.6555937220432575,0.7187174417151934,1,baseline
R007,20,0.6658856850049774,0.28146137461596815,0.10171368201906913,0.5446257514674434,0.6846207841956963,1,baseline
R007,21,0.7294792480757075,0.2900655207893132,0.14451109266282253,0.7026569858573527,0.7132609887815898,0,baseline
R007,22,0.696682985019847,0.2290389861341564,0.08893098528563304,0.4732826771576655,0.6848054772998083,1,elderly
R007,23,0.6709093439334614,0.23663614412608716,0.1728346011407163,0.5903397836760867,0.6692827654112988,0,elderly
R007,24,0.7395111200421769,0.21299119626152613,0.13052848180901233,0.5701667022911519,0.6973317501123819,0,elderly
R007,25,0.7168022349435184,0.16503934841154794,0.10887020384819548,0.759330722646026,0.691364769214789,0,baseline
R007,26,0.7057923040687769,0.25185747803292297,0.048962826282273116,0.6455903013849894,0.7076235083610037,1,elderly
R007,27,0.6494604520013086,0.2783496845206753,0.11863178575592104,0.5640717256889853,0.6758629361257197,1,baseline
R007,28,0.6740221814050813,0.22519246126355735,0.13363489757651004,0.5217827323977249,0.6706912667981537,1,baseline
R007,29,0.6566644598640147,0.1452833674159529,0.05477118342803815,0.7513401511700213,0.6710737874730918,1,elderly
R007,30,0.6003358052783232,0.14754581735354516,0.09518577623497394,0.7506381597812863,0.6428975271358566,0,elderly
R007,31,0.7251135002739437,0.24216007468689857,0.12435649413279783,0.46094745553318106,0.6928713137036966,1,baseline
R007,32,0.6353050863030002,0.2677181588265111,0.060085472141197485,0.6122244412146293,0.6792640675260541,1,elderly
R007,33,0.6357110744674139,0.24479079580027352,0.0874741174808777,0.5296135311595102,0.6666021478828641,1,baseline
R007,34,0.6863313156114517,0.18652029889355684,0.12921618652023378,0.5202516209935227,0.6684667390949331,1,baseline
R007,35,0.675195761160264,0.13935855486359539,0.1471367669193302,0.5692472752063322,0.6543418641592418,1,baseline
R007,36,0.6328095934983722,0.2536234767456783,0.05947681239905773,0.6662920673386444,0.6782416142555582,0,elderly
R007,37,0.5375790513521862,0.21606981196697872,0.16985792201844943,0.7621789862882077,0.6208758439459132,1,baseline
R007,38,0.5282185200643326,0.24909388126876011,0.14333701643346278,0.6670903047955102,0.6229601470542412,1,baseline
R007,39,0.592601049437848,0.2209429192044385,0.07037559644530222,0.40472595461348837,0.6409089618799059,0,migrant
R007,40,0.5698479794031803,0.2524423282872065,0.033916786575858435,0.659021175395144,0.6562911982020919,1,baseline
R007,41,0.5500400163142168,0.22148027018563865,0.1162440890447882,0.7977532089346718,0.6367631076528298,1,migrant
R007,42,0.5413765419815386,0.18458066503108347,0.0734437351982534,0.5895604756754441,0.6219282133028663,1,migrant
R007,43,0.6059547335807981,0.246970643377301,0.08196423508932887,0.8437933931274899,0.6716710565007546,1,baseline
R007,44,0.4716933027782143,0.13581638391702933,0.17059854970274033,0.6913440657007675,0.5748180187243189,1,migrant
R007,45,0.41484175011369673,0.2974720765199212,0.1043007471588095,0.6751295281436517,0.5935424796828241,0,baseline
R007,46,0.5415809764088486,0.2638893737125572,0.09884846950119226,0.6590307752297502,0.6375345336423596,0,elderly
R007,47,0.4229241152490217,0.20139130546469589,0.008157578155989234,0.6806953558839748,0.5922590382633482,0,elderly
R007,48,0.40047812973237884,0.24197368694320665,0.08751694750904132,0.6273469026717411,0.5768257922888237,1,baseline
R007,49,0.37502329710865334,0.27716728044715283,0.09760044198427852,0.7967304015489857,0.5806392287126995,0,elderly
R007,50,0.3566098871480333,0.28591057996776265,0.13233397944780412,0.6672067928332804,0.5633363135772593,0,baseline
R007,51,0.35413294202424905,0.21820087069670133,0.09222147966611348,0.4654448527720762,0.5447323716377268,1,baseline
R007,52,0.437659548838782,0.23643044133565805,0.03349090484825375,0.4389355652971445,0.5892730503402636,0,baseline
R007,53,0.350669520382024,0.19219302586088483,0.08709438299565299,0.44678873103190486,0.5379816924272338,0,baseline
R007,54,0.320221832249997,0.2929336125328868,0.1033765569628689,0.737472703920482,0.5580426070581701,0,baseline
R007,55,0.3676347978092744,0.26051818845038255,0.13195852455310167,0.6293129541819091,0.5608294258399165,1,baseline
R007,56,0.4063170717992139,0.17921668689117065,0.10100935335766112,0.5960080939843976,0.5630191677934904,1,migrant
R007,57,0.27517914667094534,0.24030085142544508,0.09235184198035483,0.43632425471984815,0.5160952653924064,0,elderly
R007,58,0.22832671331688317,0.13784424802352063,0.10763763727497239,0.6433078406655947,0.4849192813734913,1,migrant
R007,59,0.29906741879653836,0.12793408509893517,0.03274312484512966,0.7918716501450052,0.5298958983188833,1,migrant
R007,60,0.28931069348076843,0.19021665506267338,0.10477760820388136,0.5311940862362786,0.5146106714860739,0,elderly
R007,61,0.2544240912166615,0.202149047463754,0.04828536525646762,0.6212969262128891,0.5160214875015897,0,migrant
R007,62,0.25858105425380407,0.3558877815978107,0.16830247380360375,0.6663542951530543,0.532682321708196,0,baseline
R007,63,0.1307403027947583,0.1584492163509565,0.16493361404563883,0.51554389845116,0.43502311720380676,0,elderly
